'id_car_option_value','id_car_option','id_car_equipment','is_base','date_create','date_update','id_car_type'
'18070','181','286','1','1464484352','1464484352','1'
'18071','2','288','1','1464484353','1464484353','1'
'18072','3','288','1','1464484353','1464484353','1'
'18073','977','288','1','1464484353','1464484353','1'
'18074','978','288','1','1464484353','1464484353','1'
'18075','979','288','1','1464484353','1464484353','1'
'18076','70','288','1','1464484353','1464484353','1'
'18077','980','288','1','1464484353','1464484353','1'
'18078','981','288','1','1464484353','1464484353','1'
'18079','982','288','1','1464484353','1464484353','1'
'18080','759','288','1','1464484353','1464484353','1'
'18081','983','288','1','1464484353','1464484353','1'
'18082','984','288','1','1464484353','1464484353','1'
'18083','985','288','1','1464484353','1464484353','1'
'18084','986','288','1','1464484353','1464484353','1'
'18085','614','288','1','1464484353','1464484353','1'
'18086','987','288','1','1464484353','1464484353','1'
'18087','957','288','1','1464484353','1464484353','1'
'18088','156','288','1','1464484353','1464484353','1'
'18089','494','288','1','1464484353','1464484353','1'
'18090','988','288','1','1464484353','1464484353','1'
'18091','958','288','1','1464484353','1464484353','1'
'18092','989','288','1','1464484353','1464484353','1'
'18093','855','288','1','1464484353','1464484353','1'
'18094','990','288','1','1464484353','1464484353','1'
'18095','991','288','1','1464484353','1464484353','1'
'18096','992','288','1','1464484353','1464484353','1'
'18097','499','288','1','1464484353','1464484353','1'
'18098','253','288','1','1464484353','1464484353','1'
'18099','993','288','1','1464484353','1464484353','1'
'18100','13','288','1','1464484353','1464484353','1'
'18101','994','288','1','1464484353','1464484353','1'
'18102','995','288','1','1464484353','1464484353','1'
'18103','996','288','0','1464484353','1464845189','1'
'18104','997','288','0','1464484353','1464845189','1'
'18105','998','288','1','1464484353','1464484353','1'
'18106','999','288','1','1464484353','1464484353','1'
'18107','1055','288','1','1464484353','1464484353','1'
'18108','1000','288','1','1464484353','1464484353','1'
'18109','19','288','1','1464484353','1464484353','1'
'18110','1001','288','1','1464484353','1464484353','1'
'18111','1002','288','1','1464484353','1464484353','1'
'18112','143','288','1','1464484353','1464484353','1'
'18113','960','288','1','1464484353','1464484353','1'
'18114','1003','288','1','1464484353','1464484353','1'
'18115','83','288','1','1464484353','1464484353','1'
'18116','1004','288','1','1464484353','1464484353','1'
'18117','1005','288','0','1464484353','1464845189','1'
'18118','1006','288','0','1464484353','1464845189','1'
'18119','1007','288','0','1464484353','1464845189','1'
'18120','1008','288','0','1464484353','1464845189','1'
'18121','1009','288','0','1464484353','1464845189','1'
'18122','1010','288','1','1464484353','1464484353','1'
'18123','1011','288','1','1464484353','1464484353','1'
'18124','1012','288','1','1464484353','1464484353','1'
'18125','1013','288','1','1464484353','1464484353','1'
'18126','1014','288','1','1464484353','1464484353','1'
'18127','25','288','1','1464484353','1464484353','1'
'18128','1015','288','1','1464484353','1464484353','1'
'18129','1016','288','1','1464484353','1464484353','1'
'18130','1017','288','1','1464484353','1464484353','1'
'18131','1018','288','1','1464484353','1464484353','1'
'18132','213','288','1','1464484353','1464484353','1'
'18133','31','288','1','1464484353','1464484353','1'
'18134','1019','288','1','1464484353','1464484353','1'
'18135','1020','288','1','1464484353','1464484353','1'
'18136','339','288','1','1464484353','1464484353','1'
'18137','896','288','1','1464484353','1464484353','1'
'18138','1021','288','1','1464484353','1464484353','1'
'18139','185','288','1','1464484353','1464484353','1'
'18140','1022','288','1','1464484353','1464484353','1'
'18141','200','288','1','1464484353','1464484353','1'
'18142','218','288','1','1464484353','1464484353','1'
'18143','1023','288','1','1464484353','1464484353','1'
'18144','1024','288','1','1464484353','1464484353','1'
'18145','1025','288','1','1464484353','1464484353','1'
'18146','1026','288','1','1464484353','1464484353','1'
'18147','455','288','1','1464484353','1464484353','1'
'18148','1056','288','1','1464484353','1464484353','1'
'18149','409','288','1','1464484353','1464484353','1'
'18150','202','288','1','1464484353','1464484353','1'
'18151','1057','288','1','1464484353','1464484353','1'
'18152','1027','288','1','1464484353','1464484353','1'
'18153','1028','288','1','1464484353','1464484353','1'
'18154','1029','288','1','1464484353','1464484353','1'
'18155','1030','288','1','1464484353','1464484353','1'
'18156','589','288','1','1464484353','1464484353','1'
'18157','1031','288','1','1464484353','1464484353','1'
'18158','1032','288','1','1464484353','1464484353','1'
'18159','1033','288','1','1464484353','1464484353','1'
'18160','1034','288','1','1464484353','1464484353','1'
'18161','1035','288','1','1464484353','1464484353','1'
'18162','1036','288','1','1464484353','1464484353','1'
'18163','945','288','1','1464484353','1464484353','1'
'18164','1037','288','1','1464484354','1464484354','1'
'18165','1038','288','1','1464484354','1464484354','1'
'18166','1039','288','1','1464484354','1464484354','1'
'18167','1040','288','1','1464484354','1464484354','1'
'18168','78','288','1','1464484354','1464484354','1'
'18170','130','288','1','1464484354','1464484354','1'
'18171','1041','288','1','1464484354','1464484354','1'
'18172','1042','288','1','1464484354','1464484354','1'
'18173','901','288','1','1464484354','1464484354','1'
'18174','232','288','1','1464484354','1464484354','1'
'18175','1043','288','1','1464484354','1464484354','1'
'18176','1044','288','1','1464484354','1464484354','1'
'18177','1045','288','1','1464484354','1464484354','1'
'18178','1046','288','1','1464484354','1464484354','1'
'18179','1047','288','1','1464484354','1464484354','1'
'18180','86','288','1','1464484354','1464484354','1'
'18181','1048','288','1','1464484354','1464484354','1'
'18182','472','288','1','1464484354','1464484354','1'
'18183','235','288','1','1464484354','1464484354','1'
'18184','236','288','1','1464484354','1464484354','1'
'18185','1049','288','1','1464484354','1464484354','1'
'18186','216','288','1','1464484354','1464484354','1'
'18187','176','288','1','1464484354','1464484354','1'
'18188','1050','288','1','1464484354','1464484354','1'
'18189','1051','288','1','1464484354','1464484354','1'
'18190','1052','288','0','1464484354','1464845190','1'
'18191','1053','288','0','1464484354','1464845190','1'
'18192','1054','288','1','1464484354','1464484354','1'
'18193','613','289','1','1464484354','1464484354','1'
'18194','1085','289','1','1464484354','1464484354','1'
'18195','980','289','1','1464484354','1464484354','1'
'18196','981','289','1','1464484354','1464484354','1'
'18197','982','289','1','1464484354','1464484354','1'
'18198','759','289','1','1464484354','1464484354','1'
'18199','1086','289','1','1464484354','1464484354','1'
'18200','985','289','1','1464484354','1464484354','1'
'18201','1087','289','1','1464484354','1464484354','1'
'18202','614','289','1','1464484354','1464484354','1'
'18203','494','289','1','1464484354','1464484354','1'
'18204','927','289','1','1464484354','1464484354','1'
'18205','988','289','1','1464484354','1464484354','1'
'18206','1088','289','1','1464484354','1464484354','1'
'18207','80','289','1','1464484354','1464484354','1'
'18208','1089','289','1','1464484354','1464484354','1'
'18209','1090','289','1','1464484354','1464484354','1'
'18210','81','289','1','1464484354','1464484354','1'
'18211','499','289','1','1464484354','1464484354','1'
'18212','1091','289','1','1464484354','1464484354','1'
'18213','501','289','1','1464484354','1464484354','1'
'18214','1092','289','1','1464484354','1464484354','1'
'18215','993','289','1','1464484354','1464484354','1'
'18216','14','289','1','1464484354','1464484354','1'
'18217','15','289','1','1464484355','1464484355','1'
'18218','995','289','1','1464484355','1464484355','1'
'18219','997','289','1','1464484355','1464484355','1'
'18220','998','289','1','1464484355','1464484355','1'
'18221','1093','289','1','1464484355','1464484355','1'
'18222','1094','289','1','1464484355','1464484355','1'
'18223','999','289','1','1464484355','1464484355','1'
'18224','1095','289','1','1464484355','1464484355','1'
'18225','1096','289','1','1464484355','1464484355','1'
'18226','1097','289','1','1464484355','1464484355','1'
'18227','863','289','1','1464484355','1464484355','1'
'18228','20','289','1','1464484355','1464484355','1'
'18229','143','289','1','1464484355','1464484355','1'
'18230','22','289','1','1464484355','1464484355','1'
'18231','960','289','1','1464484355','1464484355','1'
'18232','1003','289','1','1464484355','1464484355','1'
'18233','1098','289','1','1464484355','1464484355','1'
'18234','83','289','1','1464484355','1464484355','1'
'18235','1004','289','1','1464484355','1464484355','1'
'18236','1010','289','1','1464484355','1464484355','1'
'18237','1012','289','1','1464484355','1464484355','1'
'18238','1013','289','1','1464484355','1464484355','1'
'18239','1015','289','1','1464484355','1464484355','1'
'18240','1099','289','1','1464484355','1464484355','1'
'18241','226','289','1','1464484355','1464484355','1'
'18242','213','289','1','1464484355','1464484355','1'
'18243','31','289','1','1464484355','1464484355','1'
'18244','1019','289','1','1464484355','1464484355','1'
'18245','1020','289','1','1464484355','1464484355','1'
'18246','753','289','1','1464484355','1464484355','1'
'18247','896','289','1','1464484355','1464484355','1'
'18248','1100','289','1','1464484355','1464484355','1'
'18249','1023','289','1','1464484355','1464484355','1'
'18250','33','289','1','1464484355','1464484355','1'
'18251','1071','289','1','1464484355','1464484355','1'
'18252','162','289','1','1464484355','1464484355','1'
'18253','555','289','1','1464484355','1464484355','1'
'18254','409','289','1','1464484355','1464484355','1'
'18255','35','289','1','1464484355','1464484355','1'
'18256','36','289','1','1464484355','1464484355','1'
'18257','1027','289','1','1464484355','1464484355','1'
'18258','1101','289','1','1464484355','1464484355','1'
'18259','1102','289','1','1464484355','1464484355','1'
'18260','1029','289','1','1464484355','1464484355','1'
'18261','1030','289','1','1464484355','1464484355','1'
'18262','589','289','1','1464484355','1464484355','1'
'18263','636','289','1','1464484355','1464484355','1'
'18264','1034','289','1','1464484355','1464484355','1'
'18265','620','289','1','1464484355','1464484355','1'
'18266','1036','289','1','1464484355','1464484355','1'
'18267','945','289','1','1464484355','1464484355','1'
'18268','1038','289','1','1464484355','1464484355','1'
'18269','656','289','1','1464484355','1464484355','1'
'18270','40','289','1','1464484355','1464484355','1'
'18271','85','289','1','1464484355','1464484355','1'
'18273','130','289','1','1464484355','1464484355','1'
'18274','1041','289','1','1464484355','1464484355','1'
'18275','266','289','1','1464484355','1464484355','1'
'18276','901','289','1','1464484355','1464484355','1'
'18277','232','289','1','1464484355','1464484355','1'
'18278','1043','289','1','1464484355','1464484355','1'
'18279','1044','289','1','1464484355','1464484355','1'
'18280','1045','289','1','1464484355','1464484355','1'
'18281','1046','289','1','1464484355','1464484355','1'
'18282','1103','289','1','1464484355','1464484355','1'
'18283','1047','289','1','1464484355','1464484355','1'
'18284','86','289','1','1464484355','1464484355','1'
'18285','1080','289','1','1464484355','1464484355','1'
'18286','1104','289','1','1464484355','1464484355','1'
'18287','1105','289','1','1464484355','1464484355','1'
'18288','1106','289','1','1464484355','1464484355','1'
'18289','345','289','1','1464484355','1464484355','1'
'18290','216','289','1','1464484355','1464484355','1'
'18291','1082','289','1','1464484355','1464484355','1'
'18292','1083','289','1','1464484355','1464484355','1'
'18293','347','289','1','1464484355','1464484355','1'
'18294','176','289','1','1464484355','1464484355','1'
'18295','625','289','1','1464484355','1464484355','1'
'18296','1051','289','1','1464484355','1464484355','1'
'18297','181','289','1','1464484355','1464484355','1'
